text,fname,sentence_index
"Teddy, you get Toby.",S03E14,8
"Aw, why can't I have Toby?",S03E14,9
Remember what happened the last time I put you in charge of a baby?,S03E14,10
"Man, you lose one kid.",S03E14,11
You get labeled for life.,S03E14,12
You and Gabe can take care of Charlie.,S03E14,13
What about Dad?,S03E14,14
Or don't you trust old butterfingers?,S03E14,15
Man. You drop two babies,S03E14,16
I just remembered I have the student UN on Saturday.,S03E14,17
- It's at noon.,S03E14,18
"- Oh, that's not a problem.",S03E14,19
I only work half a day.,S03E14,20
You know what? I'll meet you at the,S03E14,21
"high school, we'll do a Toby hand off.",S03E14,22
"- Great, then we're all set.",S03E14,23
"- Wow, mom.",S03E14,24
Now that you're going back to work I guess this is our last,S03E14,25
"Amy Duncan home cooked breakfast, huh?",S03E14,26
"I'm afraid so, honey.",S03E14,27
I know what you're all doing.,S03E14,28
Today's all burnt toast ,S03E14,29
"Running late, and dad jokes",S03E14,30
Has anybody seen my left shoe?,S03E14,31
"I close my eyes, take a bite",S03E14,32
"Grab a ride, laugh out loud",S03E14,33
There it is up on the roof.,S03E14,34
"I've been there, I survived.",S03E14,35
So just take my advice.,S03E14,36
"Hang in there, baby",S03E14,37
Things are crazy,S03E14,38
But I know your future's bright.,S03E14,39
"Hang in there, baby, there's no maybe.",S03E14,40
Everything turns out all right.,S03E14,41
Sure life is up and down.,S03E14,42
"But trust me, it comes back around.",S03E14,43
You're gonna love who you turn out to be.,S03E14,44
"Hang in there, baby.",S03E14,45
There he is.,S03E14,46
Mr.,S03E14,47
Victor Deleseur.,S03E14,48
Two-time winner of the South High student U.,S03E14,49
N.,S03E14,50
Three-time.,S03E14,51
"Hello, Teddy.",S03E14,52
Why'd you want to see me?,S03E14,53
"Well, I was saddened to hear that you and Victoria broke up.",S03E14,54
She said I wasn't romantic enough.,S03E14,55
Which is totally untrue.,S03E14,56
I did an algorithm which proved my romanticism is above average.,S03E14,57
"Anyway, um",S03E14,58
Since you and Victoria are no longer together I,S03E14,59
"Uh, stop.",S03E14,60
"Before you get your hopes up,",S03E14,61
I'm not ready to start another relationship.,S03E14,62
It's too soon.,S03E14,63
"Really? Okay, um",S03E14,64
Give me a moment to regroup,S03E14,65
Done.,S03E14,66
"Anyways, um",S03E14,67
I was wondering if you actually wanted to,S03E14,68
be my partner for the student U.,S03E14,69
N.,S03E14,70
"Ah, so you'd like to win the award you lose every year.",S03E14,71
"Well, that's not all of it.",S03E14,72
"Because the award will look good on your college applications,",S03E14,73
and help you get into a better school.,S03E14,74
Yeah.,S03E14,75
That's all of it.,S03E14,76
Attention everyone.,S03E14,77
I'm back!,S03E14,78
Yeah!,S03E14,79
"Thank you, thank you, thank you.",S03E14,80
You guys can go pick up that corpse now.,S03E14,81
Oh! Karen.,S03E14,82
"Hello, Duncan.",S03E14,83
Hi.,S03E14,84
I thought you gave up nursing after you got married.,S03E14,85
"Yeah, well, I'm not married any more.",S03E14,86
"He said I was loud and bossy, I think he has commitment issues.",S03E14,87
"Well, it's, uh",S03E14,88
Nice to see you again.,S03E14,89
"Is it, Duncan?",S03E14,90
Is it?,S03E14,91
Because I remember what happened,S03E14,92
the last time we were in this room together.,S03E14,93
Do you?,S03E14,94
I believe I resigned due to a temporary misunderstanding.,S03E14,95
You popped one of these saline bags and squirted it in my face!,S03E14,96
"Tomato, to-mah-to.",S03E14,97
"I'm keeping my eye on you, Duncan.",S03E14,98
I've had a lot of problems with nurses returning from maternity leave.,S03E14,99
You're not gonna be all like wah wah wah I miss my baby.,S03E14,100
Are you?,S03E14,101
Of course not.,S03E14,102
Good.,S03E14,103
I'm gonna be all wah wah wah,S03E14,104
I can't believe I have to work with you again.,S03E14,105
"Now, here is our presentation.",S03E14,106
"And since we're Italy, I decided to draw a nice little",S03E14,107
map of our nation on the cover.,S03E14,108
"Oh, good.",S03E14,109
That's Italy.,S03E14,110
I was afraid you were drawing some boots that you wanted.,S03E14,111
"Look, I don't draw boots.",S03E14,112
I'm not that shallow.,S03E14,113
Okay.,S03E14,114
All right.,S03E14,115
Let's go.,S03E14,116
Why are you taking the baby?,S03E14,117
Don't worry. My Dad's gonna meet me at school,S03E14,118
and we're gonna do a hand off.,S03E14,119
Like in football.,S03E14,120
"Anyway, it'll be fine.",S03E14,121
"Toby's such a sweet little boy, we won't even know he's there.",S03E14,122
Hush little baby don't say a word.,S03E14,123
Why are you singing? The child is obviously in distress.,S03E14,124
Papa's gonna buy you a mockingbird.,S03E14,125
See?,S03E14,126
Amazing.,S03E14,127
Lullabies were forbidden in my house.,S03E14,128
My mother would only allow me to listen to 18th century Italian operas.,S03E14,129
"Oh, so that's why you turned out to be",S03E14,130
The way that you are.,S03E14,131
You've been arrested by a Sheriff Kitty.,S03E14,132
Go to the dog pound.,S03E14,133
I don't get it.,S03E14,134
The game's called puppy town. But the Sheriff's a cat?,S03E14,135
Okay.,S03E14,136
Ah.,S03E14,137
"You win again, Charlie.",S03E14,138
The 10th straight time.,S03E14,139
- Play again? -No no no no no no.,S03E14,140
No more puppy town. I'm all,S03E14,141
I'm all puppied out.,S03E14,142
Let's do something else. Want to read a book?,S03E14,143
Okay.,S03E14,144
Return to puppy town.,S03E14,145
My phone's upstairs.,S03E14,146
Hang on.,S03E14,147
Gabe? It's your turn to watch Charlie.,S03E14,148
Just a minute!,S03E14,149
What'd you say?,S03E14,150
Eh.,S03E14,151
Charlie?,S03E14,152
Did you run away?,S03E14,153
"Because if you did, I don't blame you.",S03E14,154
Want to play?,S03E14,155
"Oh, puppy town, huh?",S03E14,156
I used to play with my son Rodney.,S03E14,157
"I have to warn you, I'm pretty good.",S03E14,158
Me too.,S03E14,159
"Okay, hotshot.",S03E14,160
"And this is my baby, Toby.",S03E14,161
Isn't he adorable?,S03E14,162
"Oh, you know what would be adorable?",S03E14,163
Doing your job!,S03E14,164
You don't see me going around showing everyone pictures of my plant.,S03E14,165
A plant.,S03E14,166
How wise of you to get something that can't run away.,S03E14,167
Note to self:,S03E14,168
"Take picture of plant, make people look at it.",S03E14,169
"Okay, I'm just going to check your blood pressure, Mr.",S03E14,170
Franklin.,S03E14,171
You can call me Toby.,S03E14,172
"Oh, Toby.",S03E14,173
That's my baby's name.,S03E14,174
"Well, what do you know about that.",S03E14,175
"Today's my first day back at work, and I just miss him so much.",S03E14,176
"Oh, Toby.",S03E14,177
- You're hurting me.,S03E14,178
"-Oh, no, sweetie.",S03E14,179
I would never hurt you.,S03E14,180
Mama loves you.,S03E14,181
"Hey, I can't feel my arm.",S03E14,182
What?,S03E14,183
I'm sorry.,S03E14,184
"I'm sorry, Mr.",S03E14,185
Franklin.,S03E14,186
I'm just having a little trouble focusing today.,S03E14,187
"That's okay, dear.",S03E14,188
"You work in a hospital, no need to focus on your job.",S03E14,189
Thank you for understanding.,S03E14,190
What you reading?,S03E14,191
Return to puppy town.,S03E14,192
"You know, I can't get past Sheriff Kitty.",S03E14,193
"I mean, why would dogs obey a cat?",S03E14,194
Thank you.,S03E14,195
Okay.,S03E14,196
"So, where's Charlie?",S03E14,197
That's funny.,S03E14,198
I'll do it.,S03E14,199
"So, where's Charlie?",S03E14,200
I thought she was with you.,S03E14,201
I thought she was with you.,S03E14,202
"Dude, why are you laughing?",S03E14,203
Because you're pretending you don't know where Charlie is.,S03E14,204
I don't know where Charlie is!,S03E14,205
What?,S03E14,206
-This is suddenly not funny.  -You think?,S03E14,207
"We got to find her. Uh, Charlie?",S03E14,208
- Charlie?  -Charlie?,S03E14,209
"Hey, guys.",S03E14,210
"Hey, Dad.",S03E14,211
What are you doing?,S03E14,212
Uh,S03E14,213
Playing hide-and-go-seek with Charlie.,S03E14,214
Yeah.,S03E14,215
She's very good.,S03E14,216
- You want to help us look?  - She could be anywhere in the house.,S03E14,217
Or outside.,S03E14,218
-The rules were kind of vague.,S03E14,219
-Yeah.,S03E14,220
"Oh, hey.",S03E14,221
Here's an idea.,S03E14,222
Why don't you guys go next door  and look in Mrs.,S03E14,223
Dabney's house.,S03E14,224
Do you want to know why I think you should go over and look there?,S03E14,225
Because you're not very good at this game?,S03E14,226
"No, because Mrs. Dabney called me an hour ago",S03E14,227
to tell me that Charlie had gone over there.,S03E14,228
All by herself.,S03E14,229
Oh.,S03E14,230
So,S03E14,231
"A little moment of panic, but a happy ending, huh, Dad?",S03E14,232
Go get her.,S03E14,233
"Oh, and when you guys come back we're having a little talk.",S03E14,234
Sheriff Kitty?,S03E14,235
"Well, that doesn't make any sense.",S03E14,236
- Victor.,S03E14,237
-Victoria.,S03E14,238
This is who you're partnered with?,S03E14,239
Teddy Duncan?,S03E14,240
She's academically inferior.,S03E14,241
"She's not inferior, she's marginal.",S03E14,242
"Sitting right here, guys.",S03E14,243
"Now, if you'll excuse me, I'm going to lead Norway to victory.",S03E14,244
Of course she would be Norway.,S03E14,245
"Cold, isolated, yet irresistible.",S03E14,246
"Dad, where are you?",S03E14,247
What?,S03E14,248
"Oh, man.",S03E14,249
Okay.,S03E14,250
"Yeah, okay.",S03E14,251
Just get here as fast as you can.,S03E14,252
"Okay, bye.",S03E14,253
Bad news.,S03E14,254
"Um, my Dad is running late,",S03E14,255
so we're kind of stuck with the baby for a little while.,S03E14,256
What? We can't give our presentation with a baby.,S03E14,257
"Okay, relax.",S03E14,258
No one will even know he's here.,S03E14,259
"Yeah, unless they have a sense of smell.",S03E14,260
"Man, Toby.",S03E14,261
Again?,S03E14,262
"All right, let me change you.",S03E14,263
Really? Right here?,S03E14,264
This is highly inappro,S03E14,265
"Victor, are you okay?",S03E14,266
Fine.,S03E14,267
Just gonna stay down here for a minute.,S03E14,268
Probably not a good idea.,S03E14,269
"Welcome to the 14th annual,",S03E14,270
South High student united nations competition.,S03E14,271
As I always say at this juncture,S03E14,272
Game on.,S03E14,273
"Yes, the chair recognizes the delegate from Norway.",S03E14,274
"Thank you, Mr.",S03E14,275
Chairman.,S03E14,276
I would like to protest the fact that the Italian delegation,S03E14,277
appears to consist of three people.,S03E14,278
The maximum allowed is two.,S03E14,279
"Italy, care to rebut?",S03E14,280
"Um, the third person is a baby.",S03E14,281
A baby is a human being.,S03E14,282
Italy has admitted to breaking the rules,S03E14,283
and should be dismissed from the proceedings.,S03E14,284
Isn't she magnificent?,S03E14,285
"Mr. Chairman, Italy is involved in some family care issues,",S03E14,286
"Italy's father promised to be here, but as we can see",S03E14,287
he has failed to cross the border.,S03E14,288
The chair understands,S03E14,289
Having dealt with Italy's parents before.,S03E14,290
Double sixes? You win again.,S03E14,291
Set em up.,S03E14,292
This isn't over.,S03E14,293
"Well, it only took you 73 minutes to",S03E14,294
realize your little sister was missing.,S03E14,295
In our defense,S03E14,296
You got anything?,S03E14,297
- Nope.,S03E14,298
-Oh.,S03E14,299
"Charlie, there you are.",S03E14,300
"Oh, playing puppy town, huh?",S03E14,301
- How you doing? - It's about even.,S03E14,302
"No, it's not.",S03E14,303
- I let her win.,S03E14,304
-She said bad words.,S03E14,305
Just take her and get out.,S03E14,306
Dr.,S03E14,307
Elliot to ICU.,S03E14,308
Dr.,S03E14,309
Elliot to ICU.,S03E14,310
"Mommy, I see you.",S03E14,311
"Mommy, I see you.",S03E14,312
Charlie?,S03E14,313
"Charlie, is that you?",S03E14,314
Who are you talking to?,S03E14,315
"Um, no one.",S03E14,316
Dr.,S03E14,317
Napier's looking for you.,S03E14,318
"Oh, and tomorrow, you're working a double.",S03E14,319
"Good for you, Karen.",S03E14,320
Way to take the reins.,S03E14,321
"Dr. Napier, you wanted to see me?",S03E14,322
"Yes, I want you to come home, mommy.",S03E14,323
"Uh, excuse me?",S03E14,324
"I miss you, mommy.",S03E14,325
You do?,S03E14,326
Can I have a hug?,S03E14,327
Of course you can.,S03E14,328
Ohh.,S03E14,329
"What are you doing, Duncan?",S03E14,330
And that is why Norway believes that the most important,S03E14,331
problem facing the world today is debt.,S03E14,332
Thank you.,S03E14,333
We will now hear from the Italian delegation.,S03E14,334
"Thank you, Mr.",S03E14,335
Chairman.,S03E14,336
Italy believes the most important issue,S03E14,337
facing the world today is the environment.,S03E14,338
Just keep going.,S03E14,339
As I was saying,S03E14,340
Do something.,S03E14,341
Make him be quiet.,S03E14,342
Only singing will do that.,S03E14,343
"What are we supposed to do, sing the presentation?",S03E14,344
"Italy, we're waiting.",S03E14,345
"Yeah, that's a great idea.",S03E14,346
Just sing it.,S03E14,347
- But I -Sing.,S03E14,348
The snow caps are melting.,S03E14,349
From all the pollution.,S03E14,350
"Our alps, they need helping.",S03E14,351
There is a solution.,S03E14,352
"We will go, we will go, we will go.",S03E14,353
To hand our resolution in.,S03E14,354
So,S03E14,355
"You will know, you will know, you will know.",S03E14,356
"It's a fight, we truly can win.",S03E14,357
"All right, I just put Charlie down for her nap, so let's talk.",S03E14,358
How could you two be so irresponsible?,S03E14,359
"Dad, before we get into that, we made you a little something.",S03E14,360
"Oh, sweet Mama, is that a chicken Bob-pie?",S03E14,361
Mm-hmm.,S03E14,362
"Stuffed with cheddar cheese, mini hot dogs, and onion rings.",S03E14,363
And love.,S03E14,364
No.,S03E14,365
No.,S03E14,366
"Look, guys, bribery is not gonna work.",S03E14,367
I'm very disappointed in you two.,S03E14,368
"Now, I can't do everything around here.",S03E14,369
"I was supposed to be over at the high school to pick up Toby,",S03E14,370
but now I gotta deal with this.,S03E14,371
"We're sorry, Dad.",S03E14,372
I just can't believe you would let Charlie walk right out that door.,S03E14,373
"Dad, we won't let it happen again.",S03E14,374
Good.,S03E14,375
"Now if we're done, I believe there was a pie mentioned.",S03E14,376
And now the exciting moment that we've all been waiting for,S03E14,377
The winner of the 14th annual South High student U.,S03E14,378
N.,S03E14,379
competition is.,S03E14,380
"Oh, my goodness.",S03E14,381
Italy.,S03E14,382
Yes! We won!,S03E14,383
Victor?,S03E14,384
I didn't know you could sing like that.,S03E14,385
It was so romantic.,S03E14,386
Does this mean you want me back?,S03E14,387
"- Is 64 the square root of  -4,096?",S03E14,388
"Oh, darling.",S03E14,389
"Congratulations, Italy.",S03E14,390
"Wow, um",S03E14,391
"You know, I'd like to thank the little people.",S03E14,392
"And by little people, I mean Toby.",S03E14,393
"Love you, bro.",S03E14,394
"Hey, guys.",S03E14,395
"Hey, mom. What are you doing home from work so early?",S03E14,396
"Oh, I had a terrible day.",S03E14,397
I kept having these crazy hallucinations about Toby and Charlie.,S03E14,398
"In fact, they're still going on.",S03E14,399
I thought I just saw Charlie in Mrs.,S03E14,400
Dabney's window.,S03E14,401
"Well, that's crazy.",S03E14,402
Mommy!,S03E14,403
Does anyone else see her?,S03E14,404
She got out again.,S03E14,405
Some operation you're running here.,S03E14,406
But They lost her first!,S03E14,407
- What?!  -He ate three pies.,S03E14,408
- Yeah!  -Because you made them for me.,S03E14,409
Quiet everybody!,S03E14,410
"Pie boy, in the kitchen now!",S03E14,411
And you two watch your sister.,S03E14,412
"Honey honey honey, okay, look.",S03E14,413
I can explain.,S03E14,414
I know it looks bad.,S03E14,415
"Bob, I missed the kids so much today.",S03E14,416
Going back to work is so much harder than I thought.,S03E14,417
"Honey, it's just the first day.",S03E14,418
It's gonna get better.,S03E14,419
I don't know.,S03E14,420
